"DS_DESCRICAO";"FK_ESTADO";"ID_CIDADE";"estado_ID_ESTADO"
"NILO PECANHA";5;865;0
"NORDESTINA";5;866;0
"NOVA ALEGRIA";5;867;0
"NOVA BRASILIA";5;868;0
"NOVA CANAA";5;869;0
"NOVA FATIMA";5;870;0
"NOVA IBIA";5;871;0
"NOVA ITAIPE";5;872;0
"NOVA ITARANA";5;873;0
"NOVA LIDICE";5;874;0
"NOVA REDENCAO";5;875;0
"NOVA SOURE";5;876;0
"NOVA VICOSA";5;877;0
"NOVO ACRE";5;878;0
"NOVO HORIZONTE";5;879;0
"NOVO TRIUNFO";5;880;0
"NUCLEO RESIDENCIAL PILAR";5;881;0
"NUGUACU";5;882;0
"OLHOS DAGUA DO SECO";5;883;0
"OLHOS DAGUA DO SERAFIM";5;884;0
"OLINDINA";5;885;0
"OLIVEIRA DOS BREJINHOS";5;886;0
"OLIVENCA";5;887;0
"ONHA";5;888;0
"ORIENTE NOVO";5;889;0
"OURICANA";5;890;0
"OURICANGAS";5;891;0
"OURICURI DO OURO";5;892;0
"OUROLANDIA";5;893;0
"OUTEIRO REDONDO";5;894;0
"PAIOL";5;895;0
"PAJEU DO VENTO";5;896;0
"PALAME";5;897;0
"PALMAS DE MONTE ALTO";5;898;0
"PALMEIRAS";5;899;0
"PARAFUSO";5;900;0
"PARAMIRIM";5;901;0
"PARATECA";5;902;0
"PARATINGA";5;903;0
"PARIPIRANGA";5;904;0
"PATAIBA";5;905;0
"PATAMUTE";5;906;0
"PAU A PIQUE";5;907;0
"PAU BRASIL";5;908;0
"PAULO AFONSO";5;909;0
"PE DE SERRA";5;910;0
"PEDRAO";5;911;0
"PEDRAS ALTAS DO MIRIM";5;912;0
"PEDRO ALEXANDRE";5;913;0
"PEIXE";5;914;0
"PETIM";5;915;0
"PIABANHA";5;916;0
"PIATA";5;917;0
"PICARRAO";5;918;0
"PILAO ARCADO";5;919;0
"PIMENTEIRA";5;920;0
"PINDAI";5;921;0
"PINDOBACU";5;922;0
"PINHOES";5;923;0
"PINTADAS";5;924;0
"PIRAGI";5;925;0
"PIRAI DO NORTE";5;926;0
"PIRAJA";5;927;0
"PIRAJUIA";5;928;0
"PIRI";5;929;0
"PIRIPA";5;930;0
"PIRITIBA";5;931;0
"PITUBA";5;932;0
"PLANALTINO";5;933;0
"PLANALTO";5;934;0
"POCO CENTRAL";5;935;0
"POCO DE FORA";5;936;0
"POCOES";5;937;0
"POCOS";5;938;0
"POJUCA";5;939;0
"POLO PETROQUIMICO DE CAMACARI";5;940;0
"PONTA DA AREIA";5;941;0
"PONTO NOVO";5;942;0
"PORTO NOVO";5;943;0
"PORTO SEGURO";5;944;0
"POSTO DA MATA";5;945;0
"POTIRAGUA";5;946;0
"POXIM DO SUL";5;947;0
"PRADO";5;948;0
"PRESIDENTE DUTRA";5;949;0
"PRESIDENTE JANIO QUADROS";5;950;0
"PRESIDENTE TANCREDO NEVES";5;951;0
"PREVENIDO";5;952;0
"QUARACU";5;953;0
"QUEIMADAS";5;954;0
"QUIJINGUE";5;955;0
"QUIXABA";5;956;0
"QUIXABEIRA";5;957;0
"RAFAEL JAMBEIRO";5;958;0
"RECIFE";5;959;0
"REMANSO";5;960;0
"REMEDIOS";5;961;0
"RETIROLANDIA";5;962;0
"RIACHAO DAS NEVES";5;963;0
"RIACHAO DO JACUIPE";5;964;0
"RIACHAO DO UTINGA";5;965;0
"RIACHO DA GUIA";5;966;0
"RIACHO DE SANTANA";5;967;0
"RIACHO SECO";5;968;0
"RIBEIRA DO AMPARO";5;969;0
"RIBEIRA DO POMBAL";5;970;0
"RIBEIRAO DO LARGO";5;971;0
"RIBEIRAO DO SALTO";5;972;0
"RIO DA DONA";5;973;0
"RIO DE CONTAS";5;974;0
"RIO DO ANTONIO";5;975;0
"RIO DO BRACO";5;976;0
"RIO DO MEIO";5;977;0
"RIO DO PIRES";5;978;0
"RIO FUNDO";5;979;0
"RIO REAL";5;980;0
"RODELAS";5;981;0
"RUY BARBOSA";5;982;0
"SALDANHA";5;983;0
"SALGADALIA";5;984;0
"SALINAS DA MARGARIDA";5;985;0
"SALOBRINHO";5;986;0
"SALOBRO";5;987;0
"SALVADOR";5;988;0
"SAMBAIBA";5;989;0
"SANTA BARBARA";5;990;0
"SANTA BRIGIDA";5;991;0
"SANTA CRUZ CABRALIA";5;992;0
"SANTA CRUZ DA VITORIA";5;993;0
"SANTA INES";5;994;0
"SANTA LUZIA";5;995;0
"SANTA MARIA DA VITORIA";5;996;0
"SANTA RITA DE CASSIA";5;997;0
"SANTA TEREZINHA";5;998;0
"SANTALUZ";5;999;0
"SANTANA";5;1000;0
"SANTANA DO SOBRADO";5;1001;0
"SANTANOPOLIS";5;1002;0
"SANTIAGO DO IGUAPE";5;1003;0
"SANTO AMARO";5;1004;0
"SANTO ANTONIO DE BARCELONA";5;1005;0
"SANTO ANTONIO DE JESUS";5;1006;0
"SANTO ESTEVAO";5;1007;0
"SANTO INACIO";5;1008;0
"SAO DESIDERIO";5;1009;0
"SAO DOMINGOS";5;1010;0
"SAO FELIPE";5;1011;0
"SAO FELIX";5;1012;0
"SAO FELIX DO CORIBE";5;1013;0
"SAO FRANCISCO DO CONDE";5;1014;0
"SAO GABRIEL";5;1015;0
"SAO GONCALO DOS CAMPOS";5;1016;0
"SAO JOAO DA FORTALEZA";5;1017;0
"SAO JOAO DA VITORIA";5;1018;0
"SAO JOSE DA VITORIA";5;1019;0
"SAO JOSE DO COLONIA";5;1020;0
"SAO JOSE DO JACUIPE";5;1021;0
"SAO JOSE DO PRADO";5;1022;0
"SAO JOSE DO RIO GRANDE";5;1023;0
"SAO MIGUEL DAS MATAS";5;1024;0
"SAO PAULINHO";5;1025;0
"SAO ROQUE DO PARAGUACU";5;1026;0
"SAO SEBASTIAO DO PASSE";5;1027;0
"SAO TIMOTEO";5;1028;0
"SAPEACU";5;1029;0
"SATIRO DIAS";5;1030;0
"SAUBARA";5;1031;0
"SAUDAVEL";5;1032;0
"SAUDE";5;1033;0
"SEABRA";5;1034;0
"SEBASTIAO LARANJEIRAS";5;1035;0
"SENHOR DO BONFIM";5;1036;0
"SENTO SE";5;1037;0
"SERGI";5;1038;0
"SERRA DA CANABRAVA";5;1039;0
"SERRA DO RAMALHO";5;1040;0
"SERRA DOURADA";5;1041;0
"SERRA GRANDE";5;1042;0
"SERRA GRANDE";5;1043;0
"SERRA PRETA";5;1044;0
"SERRINHA";5;1045;0
"SERROLANDIA";5;1046;0
"SIMOES FILHO";5;1047;0
"SITIO DA BARAUNA";5;1048;0
"SITIO DO MATO";5;1049;0
"SITIO DO MEIO";5;1050;0
"SITIO DO QUINTO";5;1051;0
"SITIO GRANDE";5;1052;0
"SITIO NOVO";5;1053;0
"SOARES";5;1054;0
"SOBRADINHO";5;1055;0
"SOUTO SOARES";5;1056;0
"SUBAUMA";5;1057;0
"SUSSUARANA";5;1058;0
"TABOCAS DO BREJO VELHO";5;1059;0
"TABOLEIRO DO CASTRO";5;1060;0
"TABOQUINHAS";5;1061;0
"TAGUA";5;1062;0
"TAMBURIL";5;1063;0
"TANHACU";5;1064;0
"TANQUE NOVO";5;1065;0
"TANQUINHO";5;1066;0
"TANQUINHO DO POCO";5;1067;0
"TAPEROA";5;1068;0
"TAPIRAIPE";5;1069;0
"TAPIRAMA";5;1070;0
"TAPIRAMUTA";5;1071;0
"TAPIRANGA";5;1072;0
"TAPUIA";5;1073;0
"TAQUARENDI";5;1074;0
"TAQUARINHA";5;1075;0
"TARTARUGA";5;1076;0
"TAUAPE";5;1077;0
"TEIXEIRA DE FREITAS";5;1078;0
"TEODORO SAMPAIO";5;1079;0
"TEOFILANDIA";5;1080;0
"TEOLANDIA";5;1081;0
"TERRA NOVA";5;1082;0
"TIJUACU";5;1083;0
"TIQUARUCU";5;1084;0
"TREMEDAL";5;1085;0
"TRIUNFO DO SINCORA";5;1086;0
"TUCANO";5;1087;0
"UAUA";5;1088;0
"UBAIRA";5;1089;0
"UBAITABA";5;1090;0
"UBATA";5;1091;0
"UBIRACABA";5;1092;0
"UBIRAITA";5;1093;0
"UIBAI";5;1094;0
"UMBURANAS";5;1095;0
"UMBUZEIRO";5;1096;0
"UNA";5;1097;0
"URANDI";5;1098;0
"URUCUCA";5;1099;0
"UTINGA";5;1100;0
"VALE VERDE";5;1101;0
"VALENCA";5;1102;0
"VALENTE";5;1103;0
"VARZEA DA ROCA";5;1104;0
"VARZEA DO CALDAS";5;1105;0
"VARZEA DO CERCO";5;1106;0
"VARZEA DO POCO";5;1107;0
"VARZEA NOVA";5;1108;0
"VARZEAS";5;1109;0
"VARZEDO";5;1110;0
"VELHA BOIPEBA";5;1111;0
"VENTURA";5;1112;0
"VERA CRUZ";5;1113;0
"VEREDA";5;1114;0
"VILA DO CAFE";5;1115;0
"VITORIA DA CONQUISTA";5;1116;0
"VOLTA GRANDE";5;1117;0
"WAGNER";5;1118;0
"WANDERLEY";5;1119;0
"WENCESLAU GUIMARAES";5;1120;0
"XIQUE-XIQUE";5;1121;0
"ABAIARA";6;1122;0
"ABILIO MARTINS";6;1123;0
"ACARAPE";6;1124;0
"ACARAU";6;1125;0
"ACOPIARA";6;1126;0
"ADRIANOPOLIS";6;1127;0
"AGUA VERDE";6;1128;0
"AGUAI";6;1129;0
"AIUA";6;1130;0
"AIUABA";6;1131;0
"ALAGOINHA";6;1132;0
"ALAGOINHA";6;1133;0
"ALCANTARAS";6;1134;0
"ALGODOES";6;1135;0
"ALMOFALA";6;1136;0
"ALTANEIRA";6;1137;0
"ALTO SANTO";6;1138;0
"AMANAIARA";6;1139;0
"AMANARI";6;1140;0
"AMANIUTUBA";6;1141;0
"AMARELAS";6;1142;0
"AMARO";6;1143;0
"AMERICA";6;1144;0
"AMONTADA";6;1145;0
"ANAUA";6;1146;0
"ANINGAS";6;1147;0
"ANJINHOS";6;1148;0
"ANTONINA DO NORTE";6;1149;0
"ANTONIO BEZERRA";6;1150;0
"ANTONIO DIOGO";6;1151;0
"ANTONIO MARQUES";6;1152;0
"APRAZIVEL";6;1153;0
"APUIARES";6;1154;0
"AQUINOPOLIS";6;1155;0
"AQUIRAZ";6;1156;0
"ARACAS";6;1157;0
"ARACATI";6;1158;0
"ARACATIACU";6;1159;0
"ARACATIARA";6;1160;0
"ARACOIABA";6;1161;0
"ARAJARA";6;1162;0
"ARANAU";6;1163;0
"ARAPA";6;1164;0
"ARAPARI";6;1165;0
"ARAPORANGA";6;1166;0
"ARAQUEM";6;1167;0
"ARARENDA";6;1168;0
"ARARIPE";6;1169;0
"ARARIUS";6;1170;0
"ARATAMA";6;1171;0
"ARATICUM";6;1172;0
"ARATUBA";6;1173;0
"AREIAL";6;1174;0
"ARISCOS DOS MARIANOS";6;1175;0
"ARNEIROZ";6;1176;0
"AROEIRAS";6;1177;0
"ARROJADO";6;1178;0
"ARUARU";6;1179;0
"ASSARE";6;1180;0
"ASSUNCAO";6;1181;0
"ASSUNCAO";6;1182;0
"AURORA";6;1183;0
"BAIXA GRANDE";6;1184;0
"BAIXIO";6;1185;0
"BAIXIO DA DONANA";6;1186;0
"BANABUIU";6;1187;0
"BANDEIRA";6;1188;0
"BARAO DE AQUIRAZ";6;1189;0
"BARBALHA";6;1190;0
"BARRA";6;1191;0
"BARRA";6;1193;0
"BARRA DO SOTERO";6;1194;0
"BARRA NOVA";6;1195;0
"BARREIRA";6;1196;0
"BARREIRA DOS VIANAS";6;1197;0
"BARREIRAS";6;1198;0
"BARREIROS";6;1199;0
"BARREIROS";6;1200;0
"BARREIROS";6;1201;0
"BARRENTO";6;1202;0
"BARRO";6;1203;0
"BARRO ALTO";6;1204;0
"BARROQUINHA";6;1205;0
"BATURITE";6;1206;0
"BAU";6;1207;0
"BEBERIBE";6;1208;0
"BELA CRUZ";6;1209;0
"BELA VISTA";6;1210;0
"BETANIA";6;1211;0
"BETANIA";6;1212;0
"BETANIA";6;1213;0
"BITUPITA";6;1214;0
"BIXOPA";6;1215;0
"BOA AGUA";6;1216;0
"BOA ESPERANCA";6;1217;0
"BOA VIAGEM";6;1218;0
"BOA VISTA";6;1219;0
"BOA VISTA";6;1220;0
"BOA VISTA DO CAXITORE";6;1221;0
"BONFIM";6;1222;0
"BONFIM";6;1223;0
"BONHU";6;1224;0
"BONITO";6;1225;0
"BORGES";6;1226;0
"BREJINHO";6;1227;0
"BREJO GRANDE";6;1228;0
"BREJO SANTO";6;1229;0
"BROTAS";6;1230;0
"BURITIZAL";6;1231;0
"BURITIZINHO";6;1232;0
"CABREIRO";6;1233;0
"CACHOEIRA";6;1234;0
"CACHOEIRA GRANDE";6;1235;0
"CAICARA";6;1236;0
"CAICARINHA";6;1237;0
"CAIO PRADO";6;1238;0
"CAIOCA";6;1239;0
"CAIPU";6;1240;0
"CALABACA";6;1241;0
"CALDEIRAO";6;1242;0
"CALIFORNIA";6;1243;0
"CAMARA";6;1244;0
"CAMBOAS";6;1245;0
"CAMILOS";6;1246;0
"CAMOCIM";6;1247;0
"CAMPANARIO";6;1248;0
"CAMPESTRE";6;1249;0
"CAMPOS SALES";6;1250;0
"CANAAN";6;1251;0
"CANAFISTULA";6;1252;0
"CANAFISTULA";6;1253;0
"CANGATI";6;1254;0
"CANGATI";6;1255;0
"CANINDE";6;1256;0
"CANINDEZINHO";6;1257;0
"CANINDEZINHO";6;1258;0
"CANINDEZINHO";6;1259;0
"CAPISTRANO";6;1260;0
"CAPONGA";6;1261;0
"CAPONGA DA BERNARDA";6;1262;0
"CARACARA";6;1263;0
"CARIDADE";6;1264;0
"CARIRE";6;1265;0
"CARIRIACU";6;1266;0
"CARIUS";6;1267;0
"CARIUTABA";6;1268;0
"CARMELOPOLIS";6;1269;0
"CARNAUBAL";6;1270;0
"CARNAUBAS";6;1271;0
"CARNAUBINHA";6;1272;0
"CARQUEJO";6;1273;0
"CARRAPATEIRAS";6;1274;0
"CARUATAI";6;1275;0
"CARVALHO";6;1276;0
"CARVOEIRO";6;1277;0
"CASCAVEL";6;1278;0
"CASTANHAO";6;1279;0
"CATARINA";6;1280;0
"CATOLE";6;1281;0
"CATUANA";6;1282;0
"CATUNDA";6;1283;0
"CAUCAIA";6;1284;0
"CAXITORE";6;1285;0
"CAXITORE";6;1286;0
"CEDRO";6;1287;0
"CEMOABA";6;1288;0
"CHAVAL";6;1289;0
"CHORO";6;1290;0
"CHOROZINHO";6;1291;0
"CIPO DOS ANJOS";6;1292;0
"COCOCI";6;1293;0
"CODIA";6;1294;0
"COITE";6;1295;0
"COLINA";6;1296;0
"CONCEICAO";6;1297;0
"COREAU";6;1298;0
"CORREGO DOS FERNANDES";6;1299;0
"CRATEUS";6;1300;0
"CRATO";6;1301;0
"CRIOULOS";6;1302;0
"CRISTAIS";6;1303;0
"CROATA";6;1304;0
"CROATA";6;1305;0
"CROATA";6;1306;0
"CRUXATI";6;1307;0
"CRUZ";6;1308;0
"CRUZ";6;1309;0
"CRUZ DE PEDRA";6;1310;0
"CRUZEIRINHO";6;1311;0
"CUNCAS";6;1312;0
"CURATIS";6;1313;0
"CURUPIRA";6;1314;0
"CUSTODIO";6;1315;0
"DANIEL DE QUEIROS";6;1316;0
"DELMIRO GOUVEIA";6;1317;0
"DEPUTADO IRAPUAN PINHEIRO";6;1318;0
"DESERTO";6;1319;0
"DOM LEME";6;1320;0
"DOM MAURICIO";6;1321;0
"DOM QUINTINO";6;1322;0
"DOMINGOS DA COSTA";6;1323;0
"DONATO";6;1324;0
"DOURADO";6;1325;0
"EBRON";6;1326;0
"EMA";6;1327;0
"EMATUBA";6;1328;0
"ENCANTADO";6;1329;0
"ENGENHEIRO JOAO TOME";6;1330;0
"ENGENHEIRO JOSE LOPES";6;1331;0
"ENGENHO VELHO";6;1332;0
"ERERE";6;1333;0
"ESPACINHA";6;1334;0
"ESPERANCA";6;1335;0
"VARZEA DOS ESPINHOS";6;1336;0
"EUSEBIO";6;1337;0
"FARIAS BRITO";6;1338;0
"FATIMA";6;1339;0
"FEITICEIRO";6;1340;0
"FEITOSA";6;1341;0
"FELIZARDO";6;1342;0
"FLAMENGO";6;1343;0
"FLORES";6;1344;0
"FLORES";6;1345;0
"FORQUILHA";6;1346;0
"FORTALEZA";6;1347;0
"FORTIM";6;1348;0
"FRECHEIRINHA";6;1349;0
"GADO";6;1350;0
"GADO DOS RODRIGUES";6;1351;0
"GAMELEIRA DE SAO SEBASTIAO";6;1352;0
"GARCAS";6;1353;0
"GAZEA";6;1354;0
"GENERAL SAMPAIO";6;1355;0
"GENERAL TIBURCIO";6;1356;0
"JENIPAPEIRO";6;1357;0
"GERERAU";6;1358;0
"GIQUI";6;1359;0
"GIRAU";6;1360;0
"GRACA";6;1361;0
"GRANJA";6;1362;0
"GRANJEIRO";6;1363;0
"GROAIRAS";6;1364;0
"GUAIUBA";6;1365;0
"GUAJIRU";6;1366;0
"GUANACES";6;1367;0
"GUARACIABA DO NORTE";6;1368;0
"GUARAMIRANGA";6;1369;0
"GUARARU";6;1370;0
"GUASSI";6;1371;0
"GUASSOSSE";6;1372;0
"GUIA";6;1373;0
"GURIU";6;1374;0
"HIDROLANDIA";6;1375;0
"HOLANDA";6;1376;0
"HORIZONTE";6;1377;0
"IAPI";6;1378;0
"IARA";6;1379;0
"IBARETAMA";6;1380;0
"IBIAPABA";6;1381;0
"IBIAPINA";6;1382;0
"IBICATU";6;1383;0
"IBICUA";6;1384;0
"IBICUITABA";6;1385;0
"IBICUITINGA";6;1386;0
"IBOREPI";6;1387;0
"IBUACU";6;1388;0
"IBUGUACU";6;1389;0
"ICAPUI";6;1390;0
"ICARAI";6;1391;0
"ICO";6;1392;0
"ICOZINHO";6;1393;0
"IDEAL";6;1394;0
"IGAROI";6;1395;0
"IGUATU";6;1396;0
"INDEPENDENCIA";6;1397;0
"INGAZEIRAS";6;1398;0
"INHAMUNS";6;1399;0
"INHUCU";6;1400;0
"INHUPORANGA";6;1401;0
"IPAPORANGA";6;1402;0
"IPAUMIRIM";6;1403;0
"IPU";6;1404;0
"IPUEIRAS";6;1405;0
"IPUEIRAS DOS GOMES";6;1406;0
"IRACEMA";6;1407;0
"IRAJA";6;1408;0
"IRAPUA";6;1409;0
"IRATINGA";6;1410;0
"IRAUCUBA";6;1411;0
"ISIDORO";6;1412;0
"ITACIMA";6;1413;0
"ITAGUA";6;1414;0
"ITAICABA";6;1415;0
"ITAIPABA";6;1416;0
"ITAITINGA";6;1417;0
"ITANS";6;1418;0
"ITAPAJE";6;1419;0
"ITAPEBUSSU";6;1420;0
"ITAPEIM";6;1421;0
"ITAPIPOCA";6;1422;0
"ITAPIUNA";6;1423;0
"ITAPO";6;1424;0
"ITAREMA";6;1425;0
"ITATIRA";6;1426;0
"JABURUNA";6;1427;0
"JACAMPARI";6;1428;0
"JACARECOARA";6;1429;0
"JACAUNA";6;1430;0
"JAGUARAO";6;1431;0
"JAGUARETAMA";6;1432;0
"JAGUARIBARA";6;1433;0
"JAGUARIBE";6;1434;0
"JAGUARUANA";6;1435;0
"JAIBARAS";6;1436;0
"JAMACARU";6;1437;0
"JANDRANGOEIRA";6;1438;0
"JARDIM";6;1439;0
"JARDIM";6;1440;0
"JARDIMIRIM";6;1441;0
"JATI";6;1442;0
"JIJOCA DE JERICOACOARA";6;1443;0
"JOAO CORDEIRO";6;1444;0
"JORDAO";6;1445;0
"JOSE DE ALENCAR";6;1446;0
"JUA";6;1447;0
"JUA";6;1448;0
"JUATAMA";6;1449;0
"JUAZEIRO DE BAIXO";6;1450;0
"JUAZEIRO DO NORTE";6;1451;0
"JUBAIA";6;1452;0
"JUCAS";6;1453;0
"JUREMA";6;1454;0
"JUSTINIANO SERPA";6;1455;0
"LACERDA";6;1456;0
"LADEIRA GRANDE";6;1457;0
"LAGOA DE SAO JOAO";6;1458;0
"LAGOA DO JUVENAL";6;1459;0
"LAGOA DO MATO";6;1460;0
"LAGOA DOS CRIOULOS";6;1461;0
"LAGOA GRANDE";6;1462;0
"LAGOA GRANDE";6;1463;0
"LAGOA GRANDE";6;1464;0
"LAGOINHA";6;1465;0
"LAMBEDOURO";6;1466;0
"LAMEIRO";6;1467;0
"LAVRAS DA MANGABEIRA";6;1468;0
"LIMA CAMPOS";6;1469;0
"LIMOEIRO DO NORTE";6;1470;0
"LISIEUX";6;1471;0
"LIVRAMENTO";6;1472;0
"LOGRADOURO";6;1473;0
"MACAMBIRA";6;1474;0
"MACAOCA";6;1475;0
"MACARAU";6;1476;0
"MACEIO";6;1477;0
"MADALENA";6;1478;0
"MAJOR SIMPLICIO";6;1479;0
"MAJORLANDIA";6;1480;0
"MALHADA GRANDE";6;1481;0
"MANGABEIRA";6;1482;0
"MANIBU";6;1483;0
"MANITUBA";6;1484;0
"MAPUA";6;1485;0
"MARACANAU";6;1486;0
"MARAGUA";6;1487;0
"MARANGUAPE";6;1488;0
"MARARUPA";6;1489;0
"MARCO";6;1490;0
"MARINHEIROS";6;1491;0
"MARRECAS";6;1492;0
"MARROCOS";6;1493;0
"MARRUAS";6;1494;0
"MARTINOPOLE";6;1495;0
"MASSAPE";6;1496;0
"MATA FRESCA";6;1497;0
"MATIAS";6;1498;0
"MATRIZ";6;1499;0
"MAURITI";6;1500;0
"MEL";6;1501;0
"MERUOCA";6;1502;0
"MESSEJANA";6;1503;0
"MIGUEL XAVIER";6;1504;0
"MILAGRES";6;1505;0
"MILHA";6;1506;0
"MILTON BELO";6;1507;0
"MINEIROLANDIA";6;1508;0
"MIRAGEM";6;1509;0
"MIRAIMA";6;1510;0
"MIRAMBE";6;1511;0
"MISSAO NOVA";6;1512;0
"MISSAO VELHA";6;1513;0
"MISSI";6;1514;0
"MOITAS";6;1515;0
"MOMBACA";6;1516;0
"MONDUBIM";6;1517;0
"MONGUBA";6;1518;0
"MONSENHOR TABOSA";6;1519;0
"MONTE ALEGRE";6;1520;0
"MONTE ALEGRE";6;1521;0
"MONTE CASTELO";6;1522;0
"MONTE GRAVE";6;1523;0
"MONTE SION";6;1524;0
"MONTENEBO";6;1525;0
"MORADA NOVA";6;1526;0
"MORAUJO";6;1527;0
"MORRINHOS";6;1528;0
"MORRINHOS NOVOS";6;1529;0
"MORRO BRANCO";6;1530;0
"MUCAMBO";6;1531;0
"MULUNGU";6;1532;0
"MULUNGU";6;1533;0
"MUMBABA";6;1534;0
"MUNDAU";6;1535;0
"MURIBECA";6;1536;0
"MURITI";6;1537;0
"MUTAMBEIRAS";6;1538;0
"NARANIU";6;1539;0
"NASCENTE";6;1540;0
"NENENLANDIA";6;1541;0
"NOSSA SENHORA DO LIVRAMENTO";6;1542;0
"NOVA BETANIA";6;1543;0
"NOVA BETANIA";6;1544;0
"NOVA FATIMA";6;1545;0
"NOVA FLORESTA";6;1546;0
"NOVA OLINDA";6;1547;0
"NOVA RUSSAS";6;1548;0
"NOVA VIDA";6;1549;0
"NOVO ASSIS";6;1550;0
"NOVO ORIENTE";6;1551;0
"NOVO ORIENTE";6;1552;0
"OCARA";6;1553;0
"OITICICA";6;1554;0
"OITICICA";6;1555;0
"OLHO-DAGUA";6;1556;0
"OLHO-DAGUA DA BICA";6;1557;0
"OLIVEIRAS";6;1558;0
"OROS";6;1559;0
"PACAJUS";6;1560;0
"PACATUBA";6;1561;0
"PACOTI";6;1562;0
"PACUJA";6;1563;0
"PADRE CICERO";6;1564;0
"PADRE LINHARES";6;1565;0
"PADRE VIEIRA";6;1566;0
"PAJEU";6;1567;0
"PALESTINA";6;1569;0
"PALESTINA";6;1570;0
"PALESTINA DO NORTE";6;1571;0
"PALHANO";6;1572;0
"PALMACIA";6;1573;0
"PALMATORIA";6;1574;0
"PANACUI";6;1575;0
"PARACUA";6;1576;0
"PARACURU";6;1577;0
"PARAIPABA";6;1578;0
"PARAJURU";6;1579;0
"PARAMBU";6;1580;0
"PARAMOTI";6;1581;0
"PARANGABA";6;1582;0
"PARAPUI";6;1583;0
"PARAZINHO";6;1584;0
"PARIPUEIRA";6;1585;0
"PASSAGEM";6;1586;0
"PASSAGEM";6;1587;0
"PASSAGEM FUNDA";6;1588;0
"PASTA";6;1589;0
"PATACAS";6;1590;0
"PATRIARCA";6;1591;0
"PAVUNA";6;1592;0
"PECEM";6;1593;0
"PEDRA BRANCA";6;1594;0
"PEDRA BRANCA";6;1595;0
"PEDRAS";6;1596;0
"PEDRINHAS";6;1597;0
"PEIXE";6;1598;0
"PEIXE GORDO";6;1599;0
"PENAFORTE";6;1600;0
"PENTECOSTE";6;1601;0
"PEREIRO";6;1602;0
"PERNAMBUQUINHO";6;1603;0
"PESSOA ANTA";6;1604;0
"PINDOGUABA";6;1605;0
"PINDORETAMA";6;1606;0
"PIO X";6;1607;0
"PIQUET CARNEIRO";6;1608;0
"PIRABIBU";6;1609;0
"PIRANGI";6;1610;0
"PIRES FERREIRA";6;1611;0
"PITOMBEIRA";6;1612;0
"PITOMBEIRAS";6;1613;0
"PLACIDO MARTINS";6;1614;0
"POCO";6;1615;0
"POCO COMPRIDO";6;1616;0
"POCO COMPRIDO";6;1617;0
"POCO GRANDE";6;1618;0
"ROSARIO";6;1619;0
"PONTA DA SERRA";6;1620;0
"PORANGA";6;1621;0
"PORFIRIO SAMPAIO";6;1622;0
"PORTEIRAS";6;1623;0
"POTENGI";6;1624;0
"POTI";6;1625;0
"POTIRETAMA";6;1626;0
"PRATA";6;1627;0
"PRUDENTE DE MORAIS";6;1628;0
"QUATIGUABA";6;1629;0
"QUEIMADOS";6;1630;0
"QUIMAMI";6;1631;0
"QUINCOE";6;1632;0
"QUINCUNCA";6;1633;0
"QUITAIUS";6;1634;0
"QUITERIANOPOLIS";6;1635;0
"QUIXADA";6;1636;0
"QUIXARIU";6;1637;0
"QUIXELO";6;1638;0
"QUIXERAMOBIM";6;1639;0
"QUIXERE";6;1640;0
"GADELHA";6;1641;0
"RAIMUNDO MARTINS";6;1642;0
"REDENCAO";6;1643;0
"RERIUTABA";6;1644;0
"SANTA CRUZ DO BANABUIU";6;1645;0
"RIACHO GRANDE";6;1646;0
"RIACHO VERDE";6;1647;0
"RIACHO VERMELHO";6;1648;0
"RINARE";6;1649;0
"ROLDAO";6;1650;0
"RUSSAS";6;1651;0
"SABIAGUABA";6;1652;0
"SABOEIRO";6;1653;0
"SACRAMENTO";6;1654;0
"SALAO";6;1655;0
"SALITRE";6;1656;0
"SAMBAIBA";6;1657;0
"SANTA ANA";6;1658;0
"SANTA FE";6;1659;0
"SANTA FELICIA";6;1660;0
"SANTA LUZIA";6;1661;0
"SANTA QUITERIA";6;1662;0
"SANTA TEREZA";6;1663;0
"SANTA TEREZA";6;1664;0
"SANTANA";6;1665;0
"SANTANA DO ACARAU";6;1666;0
"SANTANA DO CARIRI";6;1667;0
"SANTAREM";6;1668;0
"SANTO ANTONIO";6;1669;0
"SANTO ANTONIO";6;1670;0
"SANTO ANTONIO";6;1671;0
"SANTO ANTONIO";6;1672;0
"SANTO ANTONIO DA PINDOBA";6;1673;0
"SANTO ANTONIO DOS FERNANDES";6;1674;0
"SAO BARTOLOMEU";6;1675;0
"SAO BENEDITO";6;1676;0
"SAO DOMINGOS";6;1677;0
"SAO FELIPE";6;1678;0
"SAO FRANCISCO";6;1679;0
"SAO FRANCISCO";6;1680;0
"BARRA NOVA";6;1681;0
"SAO GONCALO DO AMARANTE";6;1682;0
"SAO GONCALO DO UMARI";6;1683;0
"SAO JOAO DE DEUS";6;1684;0
"SAO JOAO DO JAGUARIBE";6;1685;0
"SAO JOAO DOS QUEIROZ";6;1686;0
"SAO JOAQUIM";6;1687;0
"SAO JOAQUIM DO SALGADO";6;1688;0
"SAO JOSE";6;1689;0
"SAO JOSE";6;1690;0
"SAO JOSE DO LAGAMAR";6;1691;0
"SAO JOSE";6;1692;0
